gene_ID,dmso,drb,flavopiridol,triptolide
AALF004255,2.06130028091507,2.65890735001515,0,4.38014807412082
AALF004256,18.9578878679079,10.147802517547,10.8539718405836,9.84799482922588
AALF004257,2.64409454769749,2.01049660668129,2.85738593135133,2.36570668230406
AALF004260,0.421444189720552,1.15974025552112,0.618098311967177,1.53522066189716
AALF004261,0,0,0,0
AALF004262,5.4078203353185,2.23220550566369,0,0
AALF004263,5.96604695057718,4.10437786525259,1.7499842869889,0.482953023161612
AALF004276,2.52624130401866,2.17242861487579,0,0
AALF004282,129.02817317783,70.7351730891122,79.8336205277813,51.4083127666608
AALF004283,0.486636429011212,2.00870674086728,2.85484211338171,1.18180029348645
AALF004284,195.430218592862,66.5085511551713,67.6915292267469,52.0044569686644
AALF004285,0.431881233194858,0.297115290681961,0.211135161522453,0.0874022401039112
AALF004288,0,0,0,0
AALF004289,0,0,0,0
AALF004290,0.547096629906579,2.8228381161067,5.61667851101919,0
AALF004291,0,0,0,0
AALF004292,7.23045607796288,1.49227071767517,7.42303005684697,1.75592179408759
AALF004293,0,0,0,0.0748655991794372
AALF004294,0,0,0,0
AALF004295,9.44080275464583,6.26289783065745,0.989004744805665,0.818823634548617
AALF004298,0,0,4.77194789368734,0
AALF004299,0,0,0,0
AALF004300,0,0,0,0
AALF004301,0,0,0,0
AALF004302,0,0,0,0
AALF004305,82.8395827152766,26.6566077248591,33.9661082014551,23.7950770879398
AALF004308,0,0,0,0
AALF004309,0.696452662227971,1.00103694834279,1.27678891235158,2.26518833327999
AALF004310,0,0,0,0
AALF004311,0,0,0,0
AALF004312,26.9065976561253,3.70211112195065,26.3078291229317,6.53428784017281
AALF004313,0,0,0,0
AALF004316,0,0,0,0
AALF004317,0,0,0,0
AALF004318,0,0,0,0
AALF004319,0,0,0,0
AALF004320,0,0,0,0
AALF004321,0,0,0,0
AALF004323,0,0,0,0
AALF004324,0,0,0,0
AALF004325,0.0858371599465035,1.32867427962431,0.6294523090017,0
AALF004326,6.42707206930034,25.7002179155168,7.06955243509235,0
AALF004330,219.380259328693,262.769408981932,258.547009624531,237.842249700827
AALF004331,4.35602039654141,1.34853768834164,0,0.528931444109687
AALF004332,118.208006705778,174.261233217376,231.905410089025,206.913405644057
AALF004333,23.7030899008479,13.5718632829922,11.1155751494671,12.721633348309
AALF004335,0,0,0,0.796804847737226
AALF004336,1.8373864856941,0.948030808875991,6.73686761461742,4.46210714732846
AALF004337,293.238496705432,118.700537999307,92.6668719604014,82.6230420952418
AALF004338,0.285788777785094,0,0,0.0694040234817229
AALF004341,9.23002310590233,0.907121411870085,0.644615850554387,0.533694804206735
AALF004343,0,0,0,0
AALF004346,10.6087436032467,1.06157802728456,2.6403136880211,0.624567637813568
AALF004349,0,0,0,0
AALF004350,0,0,0,0
AALF004351,1587.21971866749,2163.51472427198,1966.9055440523,2199.64229745257
AALF004352,0.339222092276277,0,0.49750977171371,0.8238034481384
AALF004354,0,0,0,0
AALF004359,0,0,0,0
AALF004360,0.353102491082848,0.421911915164237,0.245305438464603,0.0225661079712342
AALF004361,129.589033423081,135.674817290671,118.094177734217,139.021477381521
AALF004362,2.44241053460562,0.476833665035262,0.629285585461882,0.801542254338498
AALF004363,2.74317068999997,1.00446718247985,1.16802229927831,0.214897129744043
AALF004364,22.9869277700424,6.18808505793629,7.32893021214779,3.6406910918369
AALF004372,0,0,0,0
AALF004375,2.06766793403351,1.06684843893812,3.03248233314641,1.25533685190728
AALF004376,0,0,0,0
AALF004377,0,0,0,0
AALF004378,0,0,0,0
AALF004379,0,0,0,0
AALF004380,0,0,0,0
AALF004381,0,0,0,0
AALF004382,0,0,0,0
AALF004383,0,0,0,0
AALF004385,0,0.977944402359942,0,0
AALF004386,77.724591618786,77.073577813363,71.2452562665605,77.4189469088385
AALF004387,35.8097045195245,48.9510614191328,50.9277234180713,58.5407966051621
AALF004388,2.05294579407162,2.91294382615528,1.69362593663566,1.09059881394201
AALF004389,0,0,0,0
AALF004390,2.59636232659517,1.72607114065158,1.20826831298633,0.515335857639466
AALF004391,14.3174183724111,12.6483926419881,9.29809882311546,11.8679753210963
AALF004392,0,0,0,0
AALF004394,43.0528297265774,15.3198894970455,8.70925851319362,9.01328677573477
AALF004395,0,0,0,0
AALF004396,17.8279827214119,3.16774733537336,3.98263567782795,1.57698449605084
AALF004397,72.3939360092699,7.47057652235406,16.9878985584914,7.03236911352755
AALF004398,0,0,0,0
AALF004401,0,0,0,0
AALF004405,0,0,0,0
AALF004406,0,0,0,0
AALF004409,0,1.81492384582115,0,0
AALF004410,0.695153640729962,0.717352689208835,1.01952595948216,0
AALF004411,0.714881833768682,0.737710882707896,1.04845971420656,0
AALF004412,0,0.807261318777975,0.764871434428959,0.316628818613301
AALF004415,0,0,0,0
AALF004417,0,0,0,0
AALF004418,1.71665933262822,2.95246526945991,3.35691498139217,4.86374038714051
AALF004419,0,0,0,0
AALF004420,0,0,0,0
AALF004421,0,0,0,0
AALF004423,0,0,0,0
AALF004424,0,0,0,0
AALF004426,56.6278073494266,29.2180803681434,33.4011276636444,22.4219125571878
AALF004427,0,0,0,0
AALF004428,0,0,0,0
AALF004429,27.3676141268688,6.45521645563091,5.73398278280187,2.84839116130363
AALF004430,16.960773136243,3.97293714210934,5.03604343759488,3.91678033663848
AALF004431,0,0,0,0
AALF004432,0,0,0,0
AALF004433,0,0,0,0
AALF004441,0,0,0,0
AALF004442,0,0,0,0
AALF004443,1.32464399785547,0.359722421676355,0.613499639924091,0
AALF004445,21.3163582280252,14.2980988690806,14.3288699264497,14.6672994265005
AALF004446,13.5580561882811,12.2951382526095,15.0640235156738,10.975281084055
AALF004449,0,0,0,0
AALF004451,0,0,0,0
AALF004452,3.23816856771296,1.51889831781464,0.431741955699281,0.357450779897197
AALF004453,125.114853238562,54.5379602067472,61.692586028886,81.1992564448239
AALF004454,106.642394755138,103.095429252829,105.869016540311,94.4302132945313
AALF004456,2.55149807308811,0.270048990464005,0.383802779653137,0.158880323191571
AALF004458,0,2.59525342204377,0,0
AALF004459,3.1714816370848,1.33177238084049,1.34909493173307,2.0338528727523
AALF004460,80.3977851118787,34.4624715898162,32.652821912454,34.5436357168446
AALF004461,4.82825179154982,0.996487453682512,0,0
AALF004462,17.685900349379,19.3275858074209,21.0246752363717,13.5386955172945
AALF004463,83.3096646251768,18.9134169196099,21.9930457689146,30.3477237527229
AALF004464,809.598420258961,842.562381388536,899.371826551425,920.309599136495
AALF004475,0,0,0,0
AALF004485,12.8571070933218,22.8204202215605,23.3820418394585,30.1619811863755
AALF004490,0,1.20272565305163,0,0
AALF004496,0,0,0,1.34432575917859
AALF004497,0,0,0,0
AALF004498,0,0.11678640399197,0.0553269321007227,0.137419966493811
AALF004499,0,0,0,0
AALF004501,0,0,0,0
AALF004502,0,0,0,0
AALF004506,0,0,0,0
AALF004508,0,0,0,0
AALF004509,4.61015455652129,0,0,0
AALF004511,0.123976914122564,0,0.181826973087155,0
AALF004512,0,0,0,0
AALF004516,0,0,0,0
AALF004517,0,0,0,0
AALF004518,0,0,0,0
AALF004519,9.64977218009494,0.765994474852274,3.26597194244761,2.70398603272043
AALF004520,12.4213561466595,7.04991097268598,4.09891600624257,4.02204779981887
AALF004521,0,0,0,0
AALF004522,0,0,0,0
AALF004523,31.5056184146394,23.5129399103429,26.3007214601644,18.8717315297562
AALF004524,115.860927410513,165.173635354337,144.386210711226,174.839211229476
AALF004525,0,0,0,0
AALF004526,0,0,0,0
AALF004527,0,0,0,0
AALF004528,0,0,0,0
AALF004529,0,0,0,0
AALF004530,0,0,0,0
AALF004531,2.74492388814015,1.03002921288188,0.731956217182548,0.303003121689593
AALF004532,71.1860371874577,10.0171763645046,14.2367506220506,7.85799255917651
AALF004536,4.04326504877455,2.086191372656,0.592993179747132,1.96382002514456
AALF004538,0,0,0,0
AALF004539,0,0,0,2.53981545216241
AALF004542,0,0.0940872796230161,0,0
AALF004547,24.142325189282,35.1455293426699,19.6006398577662,2.61740274790384
AALF004548,7.5937366912803,11.3625410561393,7.79598618612129,18.441447691552
AALF004549,82.0112004459351,58.8731461219793,73.2134471360249,47.626371949225
AALF004550,299.82082079466,376.256153728793,406.184892295642,455.073224183546
AALF004551,1.40111708687797,0,2.05490579154,0
AALF004552,230.697968572391,314.351129744,343.954111510173,411.676724433201
AALF004553,31.3215509849937,4.75320205000742,6.07987069427722,6.1522859556903
AALF004560,0,0,0,0
AALF004561,2646.09902318317,3103.5820023146,3183.84363466819,3134.4709100287
AALF004562,0.0916453024343098,0,0,0.0370935530979422
AALF004563,226.303697280425,96.9770830549165,111.206303825895,132.240528616464
AALF004565,2.42011133188014,2.49739520933241,1.18312757694727,0
AALF004566,0.36765030904896,1.01170896113571,0.62907034380059,1.26485891946987
AALF004567,5.97249972076476,1.86764413058852,1.59261548985857,1.31856920878642
AALF004568,0.292864849534232,0.0431738858205125,0,0.101603504176229
AALF004569,557.778040299993,430.722504738923,409.943260465724,255.69378035253
AALF004570,99.1128671609988,39.981376228174,19.8219374045474,1.09407434862381
AALF004571,443.628115773483,438.720154431462,408.07288632396,438.265829187094
AALF004572,64.3273526804992,9.9076990271876,8.44869463144643,2.33163385772287
AALF004573,0,0,0,0
AALF004577,0,0,0,0
AALF004578,0.0605935484263611,0,0,0
AALF004581,0,0,0,0
AALF004585,0,0,0,0
AALF004591,3.09136754772272,3.79772301532263,3.23847161315968,2.50246991893343
AALF004592,1.60127667071768,2.2307560215691,1.878771009408,0.486089081753571
AALF004593,8.51819621016143,2.1975541091,2.04211741202479,1.39236089399016
AALF004594,0,0,0,0
